
---------- SYSTEMBERSCRIPT_4.LOG
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  1
  PRB Final Frame Error Count =  1
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  2
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  3
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  4
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  2
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  1
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  1
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  1
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  0
  PRB Final Frame Error Count =  1
