  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  16
  S-ICD command failures =  8
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  49
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  67
  S-ICD command failures =  4
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
  S-ICD command failures =  0
